# id        Nep   period     totamp   A1      A2      A3      phi1     phi2     phi3     phi21     phi31    meanmag   cost     costN          aper   phcov   phcov2   snr      Npt   order   minmax   FeH_S05   OGLEID    Imean_ogle   Vmean_ogle   VmI          FeH_S16J                phi31v               phi31Kp              FeH_S16N              
  smc3658   211   0.641389   0.319    0.121   0.048   0.035   0.018    -3.006   -0.007   9.5232    6.2212   18.982    0.389    0.0018436019   1      0.975   0.964    64.2     211   3       0.613    -1.408    smc3658   18.961       19.56        0.5779991    -1.2574970488581796     5.386906183477166    5.560906183477166    -1.141339253272733    
  smc3660   478   0.545118   0.532    0.199   0.095   0.053   -0.01    2.726    -0.868   9.029     5.4448   19.284    1.1203   0.002343724    1      0.985   0.988    133.0    478   5       0.991    -1.644    smc3660   19.259       19.786       0.5019989    -1.440250855086762      4.864193281058661    5.038193281058661    -1.5485543836991873   
  smc3662   480   0.556554   0.387    0.168   0.059   0.008   0.1      2.801    -0.483   8.884     5.4997   19.126    1.3902   0.00289625     1      0.989   0.984    82.0     480   3       0.866    -2.395    smc3662   19.105       19.651       0.5249996    -1.4587907060519747     4.896322452075993    5.0703224520759935   -1.5763422213114886   
  smc3663   487   0.56427    0.405    0.176   0.066   0.032   -0.016   2.484    -1.304   8.7984    5.0261   19.054    1.0835   0.002224846    1      0.989   0.988    102.1    487   5       0.695    -2.423    smc3663   19.034       19.645       0.5909996    -1.8400914600671925     4.643350183215574    4.8173501832155745   -2.2423921171719705   
  smc3664   485   0.577551   0.512    0.197   0.071   0.062   0.014    2.569    -0.691   8.8255    5.5514   19.097    0.8445   0.0017412371   1      0.989   0.989    158.3    485   5       0.811    -1.806    smc3664   19.072       19.595       0.4979992    -1.530513662665335      4.927251230737335    5.101251230737335    -1.6813996107932496   
  smc3665   481   0.643167   0.253    0.106   0.037   0.024   -0.018   2.927    -0.193   9.2453    6.1435   19.026    0.6775   0.0014085239   1      0.984   0.985    90.2     481   4       0.576    -1.689    smc3665   19.017       19.647       0.6210003    -1.3462493186759454     5.327971143066798    5.501971143066799    -1.2701633388387918   
  smc3666   185   0.649124   0.368    0.138   0.034   0.037   -0.01    -2.839   -0.804   9.7483    5.5102   19.201    0.3583   0.0019367568   1      0.976   0.973    70.0     185   4       0.646    -2.44     smc3666   19.184       19.726       0.5249996    -1.9497487745582296     4.902551106940328    5.076551106940328    -2.3303965265777187   
  smc3667   486   0.615694   0.474    0.164   0.065   0.064   0.002    2.732    -0.704   9.0119    5.5739   18.951    0.5766   0.0011864197   1      0.988   0.989    192.5    486   5       0.648    -2.084    smc3667   18.938       19.559       0.6079998    -1.7179071150512577     4.940915203521822    5.114915203521822    -1.9580203849887674   
  smc3668   474   0.534931   0.562    0.231   0.082   0.062   0.044    2.614    -1.139   8.8086    5.011    19.286    1.2485   0.0026339663   1      0.977   0.986    122.3    474   5       0.968    -1.86     smc3668   19.264       19.803       0.5170002    -1.6914568707456628     4.636184835929004    4.810184835929005    -1.9685588774236145   
  smc3669   487   0.584135   0.765    0.244   0.127   0.089   0.005    2.667    -0.687   8.9403    5.5816   15.96     0.14     2.8747434E-4   1      0.985   0.987    1199.8   487   5       0.778    -1.329    smc3669   15.937       16.416       0.45600033   -1.54136003067471       4.94561966009895     5.119619660098951    -1.6933845408894541   
  smc3670   475   0.647317   0.626    0.208   0.089   0.075   -0.043   2.703    -0.823   9.072     5.5884   19.007    0.7317   0.001540421    1      0.984   0.985    209.1    475   5       0.84     -1.962    smc3670   18.986       19.591       0.58399963   -1.876568403201448      4.949786107038767    5.123786107038767    -2.1890895243494697   
  smc3671   193   0.567215   0.553    0.236   0.093   0.047   -0.031   2.57     -1.428   8.9147    4.9477   18.968    0.5083   0.0026336787   1      0.965   0.971    77.7     193   3       0.951    -2.442    smc3671   18.92        19.553       0.5849991    -1.9051104079218621     4.606752716194212    4.780752716194212    -2.3669582480153473   
  smc3672   210   0.644196   0.34     0.122   0.049   0.043   -0.005   2.591    -0.79    8.884     5.5084   19.103    0.3493   0.0016633333   1      0.973   0.955    69.4     210   5       0.639    -2.37     smc3672   19.076       19.798       0.6949997    -1.9246036813746672     4.901481386565254    5.075481386565254    -2.2924204541680524   
  smc3673   485   0.651751   0.23     0.095   0.037   0.014   0.041    2.778    0.007    8.98      6.1681   18.999    0.5344   0.0011018557   1      0.989   0.989    91.3     485   4       0.574    -1.539    smc3673   18.99        19.595       0.59599876   -1.3677028674348168     5.346470737983009    5.520470737983009    -1.2793880120746692   
  smc3675   488   0.63856    0.513    0.176   0.08    0.063   -0.004   2.817    -0.522   9.1087    5.7743   19.057    0.7494   0.0015356558   1      0.985   0.987    172.7    488   5       0.742    -1.78     smc3675   19.037       19.614       0.5570011    -1.6704846125419275     5.068065004631279    5.24206500463128     -1.8233476475285393   
  smc3676   209   0.645063   0.316    0.128   0.046   0.024   0.063    2.787    -0.101   8.9441    5.9931   18.99     0.3567   0.0017066986   1      0.963   0.975    65.8     209   3       0.618    -1.473    smc3676   18.965       19.502       0.51200104   -1.504078954834763      5.218079326893037    5.392079326893038    -1.5182812532133347   
  smc3677   210   0.655728   0.291    0.104   0.038   0.032   -0.036   2.757    -0.354   9.1126    6.0388   19.198    0.4214   0.0020066667   1      0.961   0.971    56.2     210   3       0.622    -2.383    smc3677   19.187       19.751       0.5529995    -1.5175409704055651     5.250886692019928    5.424886692019928    -1.5106893909437993   
  smc3679   406   0.592525   0.596    0.204   0.076   0.072   0.01     2.718    -0.825   8.9806    5.4271   19.005    0.5808   0.0014305419   1      0.986   0.983    195.4    406   5       0.802    -1.946    smc3679   18.985       19.532       0.5270004    -1.709663646746006      4.853991662285257    5.027991662285257    -1.97772534181588     
  smc3680   488   0.566413   0.436    0.187   0.064   0.04    -0.016   2.586    -0.971   8.9011    5.3612   18.89     0.6133   0.0012567623   1      0.988   0.987    168.5    488   5       0.744    -2.106    smc3680   18.876       19.412       0.52200127   -1.61891829791076       4.816680703199733    4.990680703199733    -1.8390452527414993   
  smc3681   422   0.652478   0.269    0.099   0.038   0.03    0.026    2.953    -0.388   9.1848    5.8172   19.259    0.733    0.0017369668   1      0.986   0.986    78.4     422   3       0.588    -2.11     smc3681   19.251       19.864       0.60499954   -1.7072911689346455     5.096557655560929    5.270557655560929    -1.8535671975165648   
  smc3683   471   0.617362   0.393    0.141   0.055   0.04    -0.005   2.876    -0.594   9.1688    5.7034   19.23     0.8676   0.0018420382   1      0.985   0.987    114.2    471   5       0.741    -1.982    smc3683   19.21        19.905       0.67500114   -1.618062575793732      5.021960216965845    5.195960216965846    -1.7763691873188705   
  smc3684   477   0.554089   0.607    0.222   0.094   0.068   0.029    2.547    -0.892   8.771     5.303    19.21     1.012    0.002121593    1      0.987   0.985    167.9    477   5       0.95     -1.66     smc3684   19.187       19.714       0.5040016    -1.5955064095033569     4.784610683475449    4.95861068347545     -1.8030633904593145   
  smc3685   485   0.592045   0.634    0.208   0.087   0.075   0.03     2.665    -0.879   8.8872    5.3133   18.923    0.5882   0.0012127835   1      0.983   0.987    263.5    485   5       0.77     -1.998    smc3685   18.904       19.453       0.5299988    -1.792700602631963      4.790226213121404    4.964226213121404    -2.131593250887857    
  smc3687   259   0.639637   0.452    0.153   0.06    0.064   -0.016   2.651    -0.576   8.9669    5.7557   18.87     0.3839   0.0014822393   1      0.975   0.969    112.1    259   5       0.756    -1.953    smc3687   18.853       ""           ""           -1.6926976517434502     5.055851136672044    5.229851136672044    -1.8608471141425227   
  smc3690   485   0.615718   0.435    0.152   0.062   0.052   0.027    2.831    -0.227   9.06      5.975    19.04     0.5935   0.0012237114   1      0.984   0.985    166.8    485   5       0.7      -1.47     smc3690   19.025       19.603       0.5629997    -1.3630554826753514     5.205226182489397    5.379226182489397    -1.35960998030626     
  smc3691   184   0.683523   0.496    0.168   0.084   0.056   0.003    2.889    -0.315   9.1661    5.9587   16.93     0.0432   2.3478261E-4   1      0.964   0.97     332.6    184   5       0.552    -1.674    smc3691   16.92        17.468       0.5380001    -1.7442498586075645     5.193720020923917    5.367720020923917    -1.821892779898615    
  smc3692   486   0.58387    0.513    0.187   0.082   0.055   -0.002   2.596    -0.796   8.883     5.4925   18.861    0.6655   0.0013693415   1      0.988   0.984    181.9    486   5       0.816    -1.78     smc3692   18.836       19.376       0.5149994    -1.6118481910485025     4.892066761190609    5.066066761190609    -1.8137438649696023   
  smc3693   483   0.558559   0.546    0.212   0.09    0.056   0.053    2.816    -0.666   8.9932    5.4581   19.071    1.7051   0.0035302278   1      0.989   0.985    94.0     483   3       1.277    -1.576    smc3693   19.027       19.53        0.45900154   -1.5023899493426844     4.871909292540948    5.045909292540949    -1.6462255559147145   
  smc3695   407   0.644917   0.43     0.171   0.066   0.039   -0.099   2.932    -0.553   9.4136    6.0279   19.146    0.9604   0.002359705    1      0.987   0.979    97.8     407   4       0.871    -1.676    smc3695   19.128       19.731       0.585001     -1.4697983267700971     5.243015723850649    5.41701572385065     -1.4619739891528951   
  smc3696   422   0.627958   0.37     0.137   0.058   0.035   -0.039   2.705    -0.797   9.0657    5.6029   19.116    0.7888   0.0018691943   1      0.982   0.986    99.1     422   5       0.969    -2.318    smc3696   19.1         19.708       0.59200096   -1.760163429365381      4.958708603440183    5.132708603440183    -2.011917520055004    
  smc3697   419   0.533596   0.718    0.238   0.106   0.084   0.019    2.539    -0.948   8.7834    5.2764   19.232    0.8433   0.002012649    1      0.984   0.984    201.2    419   5       0.955    -1.533    smc3697   19.204       19.739       0.50699997   -1.5042792581418718     4.770228477094143    4.944228477094144    -1.6493115886228402   
  smc3699   476   0.655546   0.457    0.166   0.076   0.048   0.004    2.884    -0.229   9.1585    6.0411   18.178    0.1995   4.1911763E-4   1      0.989   0.987    339.7    476   5       0.521    -1.53     smc3699   18.168       18.775       0.5970001    -1.5143231690758476     5.252551501848865    5.4265515018488655   -1.5058202342673752   
  smc3700   482   0.624071   0.443    0.159   0.064   0.055   0.044    2.718    -0.577   8.9134    5.5749   18.98     0.7116   0.0014763486   1      0.984   0.983    150.3    482   5       0.777    -1.961    smc3700   18.967       19.588       0.6079998    -1.7622733091798057     4.94152531294386     5.11552531294386     -2.0239213437703896   
  smc3701   479   0.569542   0.398    0.175   0.048   0.024   -0.009   2.51     -1.406   8.8112    4.9032   18.987    0.6179   0.0012899792   1      0.985   0.988    153.1    479   4       0.649    -2.741    smc3701   18.971       19.532       0.5450001    -1.9446535390305275     4.586647236030062    4.760647236030063    -2.4440700329176863   
  smc3702   482   0.59658    0.795    0.246   0.138   0.089   0.012    2.782    -0.611   9.0406    5.6356   19.261    0.832    0.0017261411   1      0.986   0.981    249.5    482   5       1.028    -1.118    smc3702   19.231       19.727       0.4659996    -1.5636349173845412     4.979018514194564    5.153018514194565    -1.7162337037027342   
  smc3703   487   0.674653   0.485    0.168   0.082   0.057   0.018    2.858    -0.268   9.1053    5.961    19.054    0.6308   0.0012952773   1      0.988   0.987    182.6    487   5       0.753    -1.695    smc3703   19.039       19.66        0.605999     -1.6942298704854721     5.195339537813462    5.369339537813462    -1.7605705661351188   
  smc3704   487   0.638188   0.219    0.079   0.03    0.007   0.084    -3.105   0.605    9.2933    6.6352   19.163    0.9107   0.0018700205   1      0.985   0.987    64.2     487   5       0.609    -0.968    smc3704   19.147       19.823       0.65999985   -0.7850586818309653     5.725757263432561    5.899757263432561    -0.5451696339975491   
  smc3705   345   0.570753   0.425    0.166   0.059   0.039   -0.033   2.886    -0.549   9.236     5.834    19.185    0.7306   0.002117681    1      0.982   0.984    90.4     345   5       0.814    -1.814    smc3705   19.162       19.703       0.51799965   -1.251316397932829      5.107837906506319    5.281837906506319    -1.2535831518701208   
  smc3706   477   0.518342   0.818    0.258   0.117   0.096   -0.031   2.553    -1.04    8.8988    5.337    19.342    1.2106   0.0025379455   1      0.979   0.987    212.0    477   5       1.092    -1.421    smc3706   19.314       19.834       0.49200058   -1.3776645112045873     4.803245359015688    4.977245359015688    -1.4419690641877594   
  smc3707   482   0.56259    0.583    0.192   0.081   0.067   -0.013   2.524    -0.937   8.8321    5.3837   19.077    0.6886   0.0014286307   1      0.987   0.987    217.2    482   5       0.758    -1.939    smc3707   19.061       19.607       0.5300007    -1.5813508271032495     4.829300474408602    5.0033004744086025   -1.7763725081836697   
